741,1.365,10500
742,1.407,10500
743,1.398,10500
744,1.365,10500
745,1.362,10500
746,1.341,10500
747,1.351,10500
748,1.383,10500
749,1.385,10500
750,1.411,10500
751,1.333,10500
752,1.368,10500
753,1.375,10500
754,1.375,10500
755,1.393,10500
756,1.349,10500
757,1.380,10500
758,1.367,10500
759,1.387,10500
760,1.408,10500
761,1.348,10500
762,1.338,10500
763,1.386,10500
764,1.405,10500
765,1.373,10500
766,1.365,10500
767,1.416,10500
768,1.352,10500
769,1.407,10500
770,1.426,10500
771,1.378,10500
772,1.347,10500
773,1.366,10500
774,1.402,10500
775,1.383,10500
776,1.395,10500
777,1.405,10500
778,1.362,10500
779,1.369,10500
780,1.375,10500
781,1.414,10500
782,1.397,10500
783,1.367,10500
784,1.426,10500
785,1.380,10500
786,1.369,10500
787,1.375,10500
788,1.421,10500
789,1.380,10500
790,1.385,10500
791,1.441,10500
792,1.384,10500
793,1.354,10500
794,1.365,10500
795,1.363,10500
796,1.384,10500
797,1.387,10500
798,1.410,10500
799,1.348,10500
800,1.413,10500
801,1.438,10500
802,1.402,10500
803,1.366,10500
804,1.342,10500
805,1.379,10500
806,1.429,10500
807,1.354,10500
808,1.390,10500
809,1.363,10500
810,1.429,10500
811,1.398,10500
812,1.427,10500
813,1.364,10500
814,1.358,10500
815,1.364,10500
816,1.389,10500
817,1.382,10500
818,1.411,10500
819,1.389,10500
820,1.419,10500
821,1.399,10500
822,1.391,10500
823,1.369,10500
824,1.339,10500
825,1.410,10500
826,1.374,10500
827,1.449,10500
828,1.371,10500
829,1.372,10500
830,1.356,10500
831,1.393,10500
832,1.404,10500
833,1.358,10500
834,1.389,10500
835,1.375,10500
836,1.410,10500
837,1.389,10500
838,1.370,10500
839,1.377,10500
840,1.410,10500
841,1.384,10500
842,1.399,10500
843,1.409,10500
844,1.363,10500
845,1.406,10500
846,1.376,10500
847,1.397,10500
848,1.419,10500
849,1.393,10500
850,1.433,10500
851,1.382,10500
852,1.386,10500
853,1.400,10500
854,1.371,10500
855,1.394,10500
856,1.333,10500
857,1.387,10500
858,1.410,10500
859,1.398,10500
860,1.407,10500
861,1.408,10500
862,1.410,10500
863,1.370,10500
864,1.425,10500
865,1.355,10500
866,1.375,10500
867,1.403,10500
868,1.389,10500
869,1.397,10500
870,1.404,10500
871,1.352,10500
872,1.343,10500
873,1.370,10500
874,1.395,10500
875,1.360,10500
876,1.365,10500
877,1.373,10500
878,1.386,10500
879,1.375,10500
880,1.393,10500
881,1.394,10500
882,1.386,10500
883,1.416,10500
884,1.399,10500
885,1.367,10500
886,1.370,10500
887,1.399,10500
888,1.381,10500
889,1.432,10500
890,1.427,10500
891,1.383,10500
892,1.373,10500
893,1.361,10500
894,1.405,10500
895,1.456,10500
896,1.364,10500
897,1.399,10500
898,1.361,10500
899,1.390,10500
900,1.405,10500
901,1.372,10500
902,1.360,10500
903,1.362,10500
904,1.410,10500
905,1.362,10500
906,1.419,10500
907,1.379,10500
908,1.357,10500
909,1.329,10500
910,1.373,10500
911,1.419,10500
912,1.413,10500
913,1.401,10500
914,1.379,10500
