9,0.629,33600
10,0.538,33600
11,0.583,33600
12,0.594,33600
13,0.616,33600
0,0.268,138260
1,0.054,138260
2,0.046,138260
3,0.097,138260
4,0.062,138260
5,0.093,138570
6,0.056,155601
7,0.097,165648
8,0.080,168861
9,0.072,168861
10,0.041,168861
11,0.046,168861
12,0.048,168861
13,0.052,168861
0,0.453,102400
1,0.437,58000
2,0.479,58000
3,0.404,58000
4,0.435,58000
5,0.431,58000
6,0.404,58000
7,0.403,58000
8,0.407,58000
9,0.425,58000
10,0.416,58000
11,0.421,58000
12,0.446,58000
13,0.436,58000
14,0.451,58000
15,0.439,58000
16,0.453,58000
17,0.441,58000
18,0.438,58000
19,0.433,58000
20,1.009,58000
21,0.452,58000
22,0.451,58000
23,0.430,58000
24,0.435,58000
25,0.435,58000
26,0.448,58000
27,0.453,58000
28,0.470,58000
29,0.463,58000
30,0.466,58000
31,0.466,58000
32,0.470,58000
33,0.501,58000
34,0.468,58000
35,0.462,58000
36,0.447,58000
37,1.043,58000
38,0.475,58000
39,0.466,58000
40,0.450,58000
41,0.451,58000
42,0.461,58000
43,0.449,58000
44,0.468,58000
45,0.467,58000
46,0.465,58000
47,0.467,58000
48,0.479,58000
49,0.208,58000
50,0.210,58000
51,0.205,58000
52,0.208,58000
53,0.208,58000
54,0.203,58000
55,0.199,58000
56,0.206,58000
57,0.209,58000
